,Unnamed: 0,time,flux,quarter,flux_w_transitNJ,flux_w_transitMNSE,flux_w_transitEarth,flux_w_transitW,flux_w_transit_ecc02,flux_w_transit_ecc04,flux_w_transit_ecc06,flux_w_transit_ecc08,model_YSD
15,15,0.1120123833333333,1.0006352625,1.0,1.0006352625,1.0006352625,1.0006352625,1.0006352625,1.0006352625,1.0006352625,1.0006352625,1.0006352625,1.0031075457170213
16,16,0.1189568291666666,1.0006067541666666,1.0,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.0006067541666666,1.003108332392339
17,17,0.1259012708333333,1.0006247666666666,1.0,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.0006247666666666,1.003109114187483
18,18,0.1328457166666666,1.0005990416666666,1.0,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.0005990416666666,1.003109891517812
19,19,0.1397901583333333,1.0006056458333334,1.0,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0006056458333334,1.0031106647473842
20,20,0.1467346041666666,1.0005241291666669,1.0,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0005241291666669,1.0031114342039105
21,21,0.15367905,1.0006328958333333,1.0,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0006328958333333,1.0031122001878408
22,22,0.1606234958333333,1.0007707916666666,1.0,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0007707916666666,1.0031129630105513
23,23,0.1675679416666666,1.0006594958333332,1.0,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0006594958333332,1.0031137229303813
24,24,0.1745123833333333,1.0007095708333331,1.0,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0007095708333331,1.0031144801125238
25,25,0.1814568291666666,1.0006589625,1.0,1.0006589625,1.0006589625,1.0006589625,1.0006589625,1.0006589625,1.0006589625,1.0006589625,1.0006589625,1.0031152346228518
26,26,0.1884012708333333,1.000562675,1.0,1.000562675,1.000562675,1.000562675,1.000562675,1.000562675,1.000562675,1.000562675,1.000562675,1.0031159864089791
27,27,0.1953457166666666,1.0004899375,1.0,1.0004899375,1.0004899375,1.0004899375,1.0004899375,1.0004899375,1.0004899375,1.0004899375,1.0004899375,1.003116735321444
28,28,0.2022901583333333,1.0005375791666666,1.0,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0005375791666666,1.0031174811779882
29,29,0.2092346041666667,1.0004921333333334,1.0,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0004921333333334,1.0031182238177518
30,30,0.21617905,1.0005336125,1.0,1.0005336125,1.0005336125,1.0005336125,1.0005336125,1.0005336125,1.0005336125,1.0005336125,1.0005336125,1.0031189630907547
31,31,0.2231234958333332,1.0006714541666668,1.0,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0006714541666668,1.0031196988750228
32,32,0.2300679416666667,1.0007354625,1.0,1.0007354625,1.0007354625,1.0007354625,1.0007354625,1.0007354625,1.0007354625,1.0007354625,1.0007354625,1.0031204310414406
33,33,0.2370123833333333,1.0006372291666663,1.0,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0006372291666663,1.0031211593546103
34,34,0.2439568291666667,1.0005790166666666,1.0,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0005790166666666,1.0031218834350522
35,35,0.2509012708333333,1.000636575,1.0,1.000636575,1.000636575,1.000636575,1.000636575,1.000636575,1.000636575,1.000636575,1.000636575,1.003122602778642
36,36,0.2578457166666667,1.0006430000000002,1.0,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0006430000000002,1.0031233167869464
37,37,0.2647901583333333,1.0006439791666668,1.0,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0006439791666668,1.0031240247202375
38,38,0.2717346041666667,1.0006145833333333,1.0,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0006145833333333,1.0031247256674987
39,39,0.27867905,1.0006067125,1.0,1.0006067125,1.0006067125,1.0006067125,1.0006067125,1.0006067125,1.0006067125,1.0006067125,1.0006067125,1.0031254185227274
40,40,0.2856234500000001,1.00051655,1.0,1.00051655,1.00051655,1.00051655,1.00051655,1.00051655,1.00051655,1.00051655,1.00051655,1.0031261019767952
41,41,0.292567825,1.0005833208333332,1.0,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0005833208333332,1.0031267745274584
42,42,0.2995122666666667,1.0005563208333337,1.0,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.0005563208333337,1.003127434510491
43,43,0.3064567125,1.0005528541666668,1.0,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0005528541666668,1.0031280800144575
44,44,0.3134011541666666,1.0005933041666666,1.0,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.0005933041666666,1.003128708862121
45,45,0.3203455999999999,1.0005107208333337,1.0,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0005107208333337,1.0031293185394397
46,46,0.32729005,1.0005409458333332,1.0,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0005409458333332,1.0031299060772476
47,47,0.3342344916666667,1.0005608833333337,1.0,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0005608833333337,1.0031304679829987
48,48,0.3411789375,1.0006480708333332,1.0,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0006480708333332,1.0031310000634304
49,49,0.3481233791666667,1.0006792208333335,1.0,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0006792208333335,1.0031314971312506
50,50,0.3550678250000001,1.0006438958333332,1.0,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0006438958333332,1.0031319525625255
51,51,0.3620122666666667,1.0005998291666665,1.0,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0005998291666665,1.0031323578162805
52,52,0.3689567125,1.0006128791666666,1.0,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0006128791666666,1.0031327020100782
53,53,0.3759011541666665,1.0004840833333335,1.0,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0004840833333335,1.0031329716286714
54,54,0.3828456,1.0005125291666666,1.0,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0005125291666666,1.0031331506372705
55,55,0.38979005,1.0005511083333334,1.0,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0005511083333334,1.0031332217787674
56,56,0.3967344916666667,1.00053045,1.0,1.00053045,1.00053045,1.00053045,1.00053045,1.00053045,1.00053045,1.00053045,1.00053045,1.0031331698520243
57,57,0.4036789375,1.0005983291666667,1.0,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0005983291666667,1.0031329886050193
58,58,0.4106233791666667,1.0005832875,1.0,1.0005832875,1.0005832875,1.0005832875,1.0005832875,1.0005832875,1.0005832875,1.0005832875,1.0005832875,1.0031320238113555
59,59,0.4175678250000001,1.0006158625,1.0,1.0006158625,1.0006158625,1.0006158625,1.0006158625,1.0006158625,1.0006158625,1.0006158625,1.0006158625,1.0031309217158944
60,60,0.4245122666666667,1.0005654583333332,1.0,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0005654583333332,1.0031296849762128
61,61,0.4314567125,1.0005826833333331,1.0,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.0005826833333331,1.00312831580473
62,62,0.4384011541666665,1.0006952833333334,1.0,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0006952833333334,1.0031268157156625
63,63,0.4453456,1.0005621583333333,1.0,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.0005621583333333,1.003125186020356
64,64,0.45229005,1.0006006791666666,1.0,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0006006791666666,1.0031234288485444
65,65,0.4592344916666667,1.0005943708333334,1.0,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0005943708333334,1.0031215472331572
66,66,0.4661789375,1.0006372083333333,1.0,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0006372083333333,1.0031195442867384
67,67,0.4731233791666667,1.0006657208333334,1.0,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.0006657208333334,1.003117423323147
68,68,0.4800678250000001,1.0006692625,1.0,1.0006692625,1.0006692625,1.0006692625,1.0006692625,1.0006692625,1.0006692625,1.0006692625,1.0006692625,1.003115187248286
69,69,0.4870122666666667,1.0005690666666671,1.0,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0005690666666671,1.0031128376990528
70,70,0.4939567125,1.0006796208333333,1.0,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.0006796208333333,1.003110375779597
71,71,0.5009011541666667,1.0005769125,1.0,1.0005769125,1.0005769125,1.0005769125,1.0005769125,1.0005769125,1.0005769125,1.0005769125,1.0005769125,1.0031078034576735
72,72,0.5078456,1.000520125,1.0,1.000520125,1.000520125,1.000520125,1.000520125,1.000520125,1.000520125,1.000520125,1.000520125,1.0031051232316264
73,73,0.51479005,1.0006370083333334,1.0,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.0006370083333334,1.003102338534382
74,74,0.5217344916666666,1.0006954875,1.0,1.0006954875,1.0006954875,1.0006954875,1.0006954875,1.0006954875,1.0006954875,1.0006954875,1.0006954875,1.0030994533929602
75,75,0.5286789375,1.0006626166666666,1.0,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.0006626166666666,1.003096471103214
76,76,0.5356233791666667,1.0006324,1.0,1.0006324,1.0006324,1.0006324,1.0006324,1.0006324,1.0006324,1.0006324,1.0006324,1.0030933943183822
77,77,0.542567825,1.0005926041666668,1.0,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.0005926041666668,1.003090225569771
78,78,0.5495122666666666,1.0006009166666667,1.0,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0006009166666667,1.0030869670946532
79,79,0.5564567125000001,1.0006069875,1.0,1.0006069875,1.0006069875,1.0006069875,1.0006069875,1.0006069875,1.0006069875,1.0006069875,1.0006069875,1.0030836198472406
80,80,0.5634011541666667,1.0006237125,1.0,1.0006237125,1.0006237125,1.0006237125,1.0006237125,1.0006237125,1.0006237125,1.0006237125,1.0006237125,1.0030801838517653
81,81,0.5703455083333333,1.000621091666667,1.0,1.000621091666667,1.000621091666667,1.000621091666667,1.000621091666667,1.000621091666667,1.000621091666667,1.000621091666667,1.000621091666667,1.003076658818946
82,82,0.5772899333333333,1.0005843291666667,1.0,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0005843291666667,1.0030730445888456
83,83,0.584234375,1.0006819708333332,1.0,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0006819708333332,1.0030693423710553
84,84,0.5911788208333334,1.0006367916666667,1.0,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0006367916666667,1.0030655537997404
85,85,0.5981232625,1.0005507416666666,1.0,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0005507416666666,1.0030616787515845
86,86,0.6050677083333333,1.0005630916666666,1.0,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0005630916666666,1.0030577145174266
87,87,0.61201215,1.0005856291666666,1.0,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0005856291666666,1.0030536560580883
88,88,0.6189566000000001,1.0005547041666667,1.0,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0005547041666667,1.0030494964752625
89,89,0.6259010458333334,1.0005401125000002,1.0,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0005401125000002,1.0030452275263282
90,90,0.6328454875,1.0005632291666668,1.0,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0005632291666668,1.0030408413534333
91,91,0.6397899333333333,1.0005575291666666,1.0,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.0005575291666666,1.003036331879287
92,92,0.646734375,1.0005554458333334,1.0,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0005554458333334,1.0030316931914525
93,93,0.6536788208333334,1.0006618000000005,1.0,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.0006618000000005,1.003026918583062
94,94,0.6606232625,1.0005668,1.0,1.0005668,1.0005668,1.0005668,1.0005668,1.0005668,1.0005668,1.0005668,1.0005668,1.00302200189034
95,95,0.6675677083333333,1.0006100416666668,1.0,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.0006100416666668,1.00301693800189
96,96,0.67451215,1.0004581666666663,1.0,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0004581666666663,1.0030117222735806
97,97,0.6814565999999999,1.000400075,1.0,1.000400075,1.000400075,1.000400075,1.000400075,1.000400075,1.000400075,1.000400075,1.000400075,1.0030063503231825
98,98,0.6884010458333334,1.0004454958333333,1.0,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0004454958333333,1.0030008181667183
99,99,0.6953454875,1.000514620833333,1.0,1.000514620833333,1.000514620833333,1.000514620833333,1.000514620833333,1.000514620833333,1.000514620833333,1.000514620833333,1.000514620833333,1.0029951219587228
100,100,0.7022899333333333,1.0004709208333329,1.0,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0004709208333329,1.0029892583168154
101,101,0.709234375,1.0004847666666663,1.0,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0004847666666663,1.0029832243510157
102,102,0.7161788208333334,1.0004966458333333,1.0,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.0004966458333333,1.002977018076244
103,103,0.7231232625,1.0004780125,1.0,1.0004780125,1.0004780125,1.0004780125,1.0004780125,1.0004780125,1.0004780125,1.0004780125,1.0004780125,1.0029706386615467
104,104,0.7300677083333333,1.0004388750000002,1.0,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.0004388750000002,1.002964084857344
105,105,0.73701215,1.0003424041666666,1.0,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.0003424041666666,1.002957354790093
106,106,0.7439565999999999,1.0003084708333334,1.0,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0003084708333334,1.0029504461679966
107,107,0.7509010458333334,1.0002796416666666,1.0,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0002796416666666,1.0029433576106799
108,108,0.7578454875,1.0003185916666666,1.0,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0003185916666666,1.0029360895042352
109,109,0.7647899333333333,1.0002540875,1.0,1.0002540875,1.0002540875,1.0002540875,1.0002540875,1.0002540875,1.0002540875,1.0002540875,1.0002540875,1.0029286438741642
110,110,0.771734375,1.0003791708333334,1.0,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.0003791708333334,1.002921024055518
111,111,0.7786788208333334,1.0003359749999998,1.0,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0003359749999998,1.0029132348101761
112,112,0.7856232625,1.000426970833333,1.0,1.000426970833333,1.000426970833333,1.000426970833333,1.000426970833333,1.000426970833333,1.000426970833333,1.000426970833333,1.000426970833333,1.002905281601444
113,113,0.7925677083333333,1.0004052166666666,1.0,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0004052166666666,1.0028971702651674
114,114,0.79951215,1.0003814999999998,1.0,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.0003814999999998,1.002888907618433
115,115,0.8064565999999999,1.0003701666666671,1.0,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0003701666666671,1.0028805009484023
116,116,0.8134010458333334,1.0003118791666668,1.0,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.0003118791666668,1.002871958739647
117,117,0.8203454875,1.0002495916666667,1.0,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.0002495916666667,1.002863289713967
118,118,0.8272899333333333,1.0002879291666666,1.0,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.0002879291666666,1.002854502577579
119,119,0.834234375,1.0003401791666666,1.0,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.0003401791666666,1.002845605925771
120,120,0.8411788208333334,1.0003451208333334,1.0,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0003451208333334,1.0028366089712129
121,121,0.8481232208333332,1.0003055708333335,1.0,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.0003055708333335,1.002827522506879
122,122,0.8550675916666667,1.0003626125,1.0,1.0003626125,1.0003626125,1.0003626125,1.0003626125,1.0003626125,1.0003626125,1.0003626125,1.0003626125,1.0028183572858926
123,123,0.8620120374999999,1.0003524541666666,1.0,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0003524541666666,1.0028091233458087
124,124,0.8689564791666666,1.000272025,1.0,1.000272025,1.000272025,1.000272025,1.000272025,1.000272025,1.000272025,1.000272025,1.000272025,1.0027998298903067
125,125,0.8759009249999999,1.000232775,1.0,1.000232775,1.000232775,1.000232775,1.000232775,1.000232775,1.000232775,1.000232775,1.000232775,1.0027904847969573
126,126,0.8828453666666666,1.000324325,1.0,1.000324325,1.000324325,1.000324325,1.000324325,1.000324325,1.000324325,1.000324325,1.000324325,1.0027810955811183
127,127,0.8897898125000001,1.0003334041666667,1.0,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0003334041666667,1.0027716700113556
128,128,0.8967342541666667,1.0003000375,1.0,1.0003000375,1.0003000375,1.0003000375,1.0003000375,1.0003000375,1.0003000375,1.0003000375,1.0003000375,1.002762215282229
129,129,0.9036787,1.0002991375,1.0,1.0002991375,1.0002991375,1.0002991375,1.0002991375,1.0002991375,1.0002991375,1.0002991375,1.0002991375,1.0027527382381882
130,130,0.91062315,1.0002282208333335,1.0,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0002282208333335,1.0027432447504494
131,131,0.9175675916666668,1.00022495,1.0,1.00022495,1.00022495,1.00022495,1.00022495,1.00022495,1.00022495,1.00022495,1.00022495,1.0027337392715452
132,132,0.9245120375,1.0002802416666663,1.0,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0002802416666663,1.0027242261050144
133,133,0.9314564791666666,1.0002813958333334,1.0,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0002813958333334,1.0027147099118947
134,134,0.938400925,1.0002618291666667,1.0,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0002618291666667,1.0027051944234646
135,135,0.9453453666666666,1.0002380750000002,1.0,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.0002380750000002,1.00269568190155
136,136,0.9522898125,1.0001558666666666,1.0,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.0001558666666666,1.002686172937102
